datetime,temperature,humidity,pressure,altitude,wind_speed_km_h,wind_direction,gust,description,latitude,longitude
2021-10-28 16:00:00.704612,30.68,63.44,1005.92,61.21,4.91,N,7.1,overcast clouds,10.3,79.8
2021-10-28 17:00:01.445610,30.38,64.36,1006.55,55.93,3.7,NNE,5.86,overcast clouds,10.3,79.8
2021-10-28 18:00:01.222018,30.12,66.01,1007.18,50.67,3.37,NE,5.92,overcast clouds,10.3,79.8
2021-10-28 19:00:01.184704,29.88,67.11,1008.17,42.4,2.95,NE,5.98,overcast clouds,10.3,79.8
2021-10-28 20:00:01.327606,29.52,68.69,1009.1,34.57,2.94,NNE,6.27,broken clouds,10.3,79.8
2021-10-28 21:00:02.827435,29.39,70.43,1009.39,32.16,2.98,N,6.43,broken clouds,10.3,79.8
2021-10-28 22:00:01.376734,29.7,70.61,1009.27,33.23,2.97,N,6.23,broken clouds,10.3,79.8
2021-10-28 23:00:01.531559,29.75,69.35,1008.54,39.25,3.5,N,8.25,broken clouds,10.3,79.8
2021-10-29 00:00:01.841334,29.68,67.88,1008.81,37.04,4.71,N,11.53,light rain,10.3,79.8
2021-10-29 01:00:01.796598,29.65,67.78,1007.93,44.4,4.88,N,11.55,overcast clouds,10.3,79.8
2021-10-29 02:00:01.386424,29.59,69.1,1007.28,49.79,4.55,N,10.86,overcast clouds,10.3,79.8
2021-10-29 03:00:01.849501,29.51,70.11,1007.58,47.28,4.24,N,9.89,heavy intensity rain,10.3,79.8
2021-10-29 04:00:01.796143,29.34,70.41,1007.76,45.8,4.22,N,9.71,heavy intensity rain,10.3,79.8
2021-10-29 05:00:01.240662,29.31,70.23,1008.43,40.19,4.45,N,9.51,moderate rain,10.3,79.8
2021-10-29 06:00:01.344703,29.22,70.76,1008.86,36.63,4.46,NNW,9.73,overcast clouds,10.3,79.8
2021-10-29 07:00:03.513646,28.24,74.43,1009.44,31.79,4.75,NNW,9.63,very heavy rain,10.3,79.8
2021-10-29 08:00:01.390271,27.45,77.5,1010.48,22.97,5.25,NNW,8.98,overcast clouds,10.3,79.8
2021-10-29 09:00:01.502150,27.85,77.51,1010.32,24.39,6.01,N,8.16,overcast clouds,10.3,79.8
2021-10-29 10:00:03.149753,28.63,75.1,1010.77,20.69,6.48,N,7.07,overcast clouds,10.3,79.8
2021-10-29 11:00:01.718459,29.59,73.52,1010.31,24.54,6.02,N,6.23,light rain,10.3,79.8
2021-10-29 12:00:02.840453,29.95,73.27,1009.06,34.96,5.8,N,6.14,light rain,10.3,79.8
2021-10-29 13:00:02.136411,29.97,73.38,1007.88,44.85,5.33,NNW,5.4,overcast clouds,10.3,79.8
2021-10-29 14:00:03.100124,30.03,72.91,1006.88,53.18,4.79,NNW,4.97,overcast clouds,10.3,79.8
2021-10-29 15:00:01.338621,30.26,72.05,1006.42,57.04,4.51,NNW,4.77,overcast clouds,10.3,79.8
2021-10-29 16:00:01.247309,30.24,72.37,1006.75,54.29,4.37,NNW,4.98,overcast clouds,10.3,79.8
2021-10-29 17:00:01.202360,29.95,72.71,1007.25,50.07,3.74,NNW,5.13,overcast clouds,10.3,79.8
2021-10-29 18:00:03.790208,29.97,72.57,1008.47,39.86,3.46,NNW,5.36,overcast clouds,10.3,79.8
2021-10-29 19:00:04.632135,29.72,73.75,1008.97,35.67,3.13,NNW,5.11,overcast clouds,10.3,79.8
2021-10-29 20:00:02.300693,29.77,73.31,1009.52,31.08,3.07,NNE,5.02,broken clouds,10.3,79.8
2021-10-29 21:00:03.741483,29.07,73.35,1010.99,18.81,3.03,NNE,4.82,broken clouds,10.3,79.8
2021-10-29 22:00:03.914826,29.58,73.09,1011.55,14.16,2.85,NNE,4.53,broken clouds,10.3,79.8
2021-10-29 23:00:02.254471,29.57,72.48,1010.98,18.92,2.89,N,4.43,heavy intensity rain,10.3,79.8
2021-10-30 00:00:02.344652,29.48,71.92,1010.11,26.13,3.15,N,5.65,moderate rain,10.3,79.8
2021-10-30 01:00:02.202580,29.39,73.19,1010.21,25.36,3.32,N,5.87,moderate rain,10.3,79.8
2021-10-30 02:00:02.339438,29.3,72.77,1009.1,34.64,3.43,N,6.23,overcast clouds,10.3,79.8
2021-10-30 03:00:02.187298,29.14,70.69,1009.19,33.9,3.38,N,6.3,overcast clouds,10.3,79.8
2021-10-30 04:00:02.246427,29.13,71.43,1008.65,38.36,3.38,N,6.3,overcast clouds,10.3,79.8
2021-10-30 05:00:02.325279,29.09,72.63,1009.19,33.89,3.54,N,6.6,overcast clouds,10.3,79.8
2021-10-30 06:00:02.262062,28.77,74.12,1010.11,26.19,3.79,N,7.91,overcast clouds,10.3,79.8
2021-10-30 07:00:02.208226,28.46,75.2,1011.04,18.41,4.55,N,8.38,overcast clouds,10.3,79.8
2021-10-30 08:00:04.012031,28.46,75.85,1011.69,13.02,4.55,N,8.38,overcast clouds,10.3,79.8
2021-10-30 09:00:03.253451,29.01,74.99,1012.26,8.28,5.57,NNE,7.62,overcast clouds,10.3,79.8
2021-10-30 10:00:02.332528,29.54,74.68,1012.14,9.24,5.72,NNE,6.82,overcast clouds,10.3,79.8
2021-10-30 11:00:06.329806,29.95,72.85,1011.63,13.5,5.82,NE,6.78,overcast clouds,10.3,79.8
2021-10-30 12:00:02.308806,30.07,72.96,1010.8,20.42,5.41,NE,6.49,overcast clouds,10.3,79.8
2021-10-30 13:00:02.705713,29.81,72.77,1009.7,29.62,5.44,NE,6.68,overcast clouds,10.3,79.8
2021-10-30 14:00:02.333512,29.95,75.69,1008.84,36.76,5.44,NE,6.68,light rain,10.3,79.8
2021-10-30 15:00:03.610133,29.93,75.94,1008.4,40.49,4.46,ENE,6.78,light rain,10.3,79.8
2021-10-30 16:00:02.478600,29.73,77.83,1008.02,43.65,3.89,ENE,6.41,heavy intensity rain,10.3,79.8
2021-10-30 17:00:03.274387,29.13,81.52,1008.75,37.51,3.4,ENE,5.89,light rain,10.3,79.8
2021-10-30 18:00:02.440596,28.84,82.5,1009.5,31.24,2.79,NE,4.4,light rain,10.3,79.8
2021-10-30 19:00:02.335767,28.98,82.03,1009.81,28.68,2.89,NE,4.65,light rain,10.3,79.8
2021-10-30 20:00:02.371376,29.22,81.14,1010.69,21.37,3.1,NE,5.3,overcast clouds,10.3,79.8
2021-10-30 21:00:02.321960,29.24,80.72,1011.16,17.4,3.16,NNE,5.67,overcast clouds,10.3,79.8
2021-10-30 22:00:02.385877,29.34,80.81,1011.25,16.65,3.1,NNE,5.46,overcast clouds,10.3,79.8
2021-10-30 23:00:02.493451,29.39,80.07,1010.82,20.25,3.09,NNE,5.57,overcast clouds,10.3,79.8
2021-10-31 00:00:02.367019,29.36,79.97,1010.32,24.42,3.02,N,5.83,light rain,10.3,79.8
2021-10-31 01:00:02.409691,29.41,79.86,1009.47,31.52,3.09,N,5.44,overcast clouds,10.3,79.8
2021-10-31 02:00:06.440206,29.45,79.58,1008.81,37.06,2.97,N,6.17,overcast clouds,10.3,79.8
2021-10-31 03:00:02.374097,29.18,75.03,1008.9,36.28,2.86,N,5.9,overcast clouds,10.3,79.8
2021-10-31 04:00:02.419850,29.19,74.5,1009.13,34.37,3.79,N,7.67,overcast clouds,10.3,79.8
2021-10-31 05:00:02.407391,29.2,74.81,1009.7,29.57,4.66,N,9.13,moderate rain,10.3,79.8
2021-10-31 06:00:02.515190,28.33,75.72,1009.89,28.02,4.51,N,9.09,overcast clouds,10.3,79.8
2021-10-31 07:00:02.391809,28.08,76.96,1009.45,31.68,4.74,N,8.85,moderate rain,10.3,79.8
2021-10-31 08:00:06.436720,27.89,78.51,1010.12,26.1,5.45,N,8.44,heavy intensity rain,10.3,79.8
2021-10-31 09:00:08.167289,28.15,79.23,1010.77,20.66,4.77,NNW,8.17,overcast clouds,10.3,79.8
2021-10-31 10:00:02.420512,27.68,84.22,1011.18,17.27,4.64,N,8.08,overcast clouds,10.3,79.8
2021-10-31 11:29:00.752985,27.76,84.54,1010.98,18.91,5.69,N,8.02,light rain,10.3,79.8
2021-10-31 12:00:02.555210,28.0,84.19,1010.22,25.26,6.31,NNE,9.36,light rain,10.3,79.8
2021-10-31 13:00:04.975967,28.5,82.06,1008.8,37.1,6.39,NNE,9.4,light rain,10.3,79.8
2021-10-31 14:00:05.921523,28.41,81.7,1008.33,41.04,6.3,NNE,9.85,overcast clouds,10.3,79.8
2021-10-31 15:00:02.389487,28.58,79.5,1007.52,47.81,6.05,NNE,9.34,light rain,10.3,79.8
2021-10-31 16:00:07.811404,28.58,78.29,1007.28,49.86,5.68,N,9.16,overcast clouds,10.3,79.8
2021-10-31 17:00:02.369203,28.36,74.73,1008.2,42.13,5.17,N,9.54,overcast clouds,10.3,79.8
2021-10-31 18:00:02.381838,28.29,75.85,1008.86,36.59,4.59,N,9.93,overcast clouds,10.3,79.8
2021-10-31 19:00:02.195755,28.4,75.04,1009.55,30.82,4.89,N,10.19,overcast clouds,10.3,79.8
2021-10-31 20:00:02.246964,28.69,74.58,1010.44,23.42,4.58,N,9.97,overcast clouds,10.3,79.8
2021-10-31 21:00:02.364113,28.59,74.08,1010.87,19.84,4.6,N,10.11,overcast clouds,10.3,79.8
2021-10-31 22:00:03.148589,28.54,74.84,1010.65,21.65,4.31,N,9.78,overcast clouds,10.3,79.8
2021-10-31 23:00:02.264372,28.58,74.57,1009.86,28.23,4.41,N,10.02,moderate rain,10.3,79.8
2021-11-01 00:00:02.265950,28.6,75.71,1010.06,26.62,4.7,N,10.13,heavy intensity rain,10.3,79.8
2021-11-01 01:00:02.227113,28.08,77.0,1009.33,32.68,5.22,N,10.17,moderate rain,10.3,79.8
2021-11-01 02:00:02.285054,27.9,77.68,1007.42,48.62,5.64,N,10.32,light rain,10.3,79.8
2021-11-01 03:00:02.315779,28.21,77.27,1007.79,45.55,5.11,N,9.63,light rain,10.3,79.8
2021-11-01 04:00:04.167833,27.75,76.7,1007.44,48.51,5.51,N,10.06,overcast clouds,10.3,79.8
2021-11-01 05:00:02.265580,27.39,75.49,1008.1,42.98,5.02,N,9.25,overcast clouds,10.3,79.8
2021-11-01 06:00:02.261121,27.92,74.38,1008.63,38.5,4.68,N,9.13,overcast clouds,10.3,79.8
2021-11-01 07:00:02.189187,27.71,76.56,1008.9,36.26,5.15,NNW,8.89,overcast clouds,10.3,79.8
2021-11-01 08:00:02.398617,27.4,79.89,1009.87,28.17,6.34,N,8.64,overcast clouds,10.3,79.8
2021-11-01 09:00:06.805697,27.53,80.91,1010.76,20.77,6.26,N,7.35,light rain,10.3,79.8
2021-11-01 10:00:02.260337,28.24,80.32,1010.49,23.01,5.54,N,6.23,light rain,10.3,79.8
2021-11-01 11:00:05.235996,28.78,79.14,1009.81,28.7,4.6,N,5.18,overcast clouds,10.3,79.8
2021-11-01 12:00:05.046949,28.72,79.7,1009.21,33.78,4.01,NNE,4.87,overcast clouds,10.3,79.8
2021-11-01 13:00:04.261508,28.23,81.58,1008.07,43.22,3.08,NNE,3.85,overcast clouds,10.3,79.8
2021-11-01 14:00:03.104090,28.66,79.22,1006.93,52.76,3.23,NNE,3.94,overcast clouds,10.3,79.8
2021-11-01 15:00:02.288286,28.82,79.58,1006.07,59.95,3.55,NNE,4.46,overcast clouds,10.3,79.8
2021-11-01 16:00:01.771416,29.01,78.14,1005.83,61.96,2.67,NNE,3.88,moderate rain,10.3,79.8
2021-11-01 17:00:02.219978,28.83,81.17,1006.78,54.0,2.41,NE,3.86,overcast clouds,10.3,79.8
2021-11-01 18:00:02.234265,28.92,79.46,1007.47,48.24,2.9,NE,4.15,overcast clouds,10.3,79.8
2021-11-01 19:00:02.291654,28.4,80.7,1008.48,39.77,3.27,NNE,5.57,overcast clouds,10.3,79.8
2021-11-01 20:00:02.303184,28.21,82.48,1009.48,31.43,3.29,NNE,5.93,overcast clouds,10.3,79.8
2021-11-01 21:00:02.486341,27.92,81.75,1010.11,26.18,3.42,NNE,6.24,overcast clouds,10.3,79.8
2021-11-01 22:00:03.309770,28.38,78.65,1009.92,27.72,3.07,N,5.7,overcast clouds,10.3,79.8
2021-11-01 23:00:04.841888,28.56,78.71,1009.68,29.74,2.54,N,4.42,moderate rain,10.3,79.8
2021-11-02 00:00:02.236291,28.62,78.83,1009.69,29.69,3.0,NNE,5.01,light rain,10.3,79.8
2021-11-02 01:00:04.369713,28.64,78.57,1008.65,38.39,3.19,NNE,5.18,overcast clouds,10.3,79.8
2021-11-02 02:00:05.262251,28.55,78.64,1007.85,45.05,3.09,N,4.95,moderate rain,10.3,79.8
2021-11-02 03:00:03.559296,28.58,78.57,1007.47,48.21,3.27,N,5.22,overcast clouds,10.3,79.8
2021-11-02 04:00:02.263125,28.57,78.38,1007.16,50.83,3.36,N,5.68,heavy intensity rain,10.3,79.8
2021-11-02 05:00:04.632082,28.56,77.82,1007.27,49.9,3.42,N,5.9,heavy intensity rain,10.3,79.8
2021-11-02 06:00:02.283803,28.37,78.01,1008.44,40.1,3.59,NNW,6.1,overcast clouds,10.3,79.8
2021-11-02 07:00:04.448986,28.32,78.98,1009.73,29.36,4.37,N,6.12,light rain,10.3,79.8
2021-11-02 08:00:02.303936,28.25,81.0,1010.06,26.63,4.37,N,6.12,overcast clouds,10.3,79.8
2021-11-02 09:00:05.637224,28.48,79.91,1010.44,23.42,4.93,NNE,5.63,overcast clouds,10.3,79.8
2021-11-02 10:00:02.248966,28.66,79.49,1010.2,25.39,4.33,NNE,4.85,moderate rain,10.3,79.8
2021-11-02 11:00:05.738355,28.89,77.77,1009.53,30.99,4.14,NE,4.62,light rain,10.3,79.8
2021-11-02 12:00:02.179738,29.45,76.48,1008.63,38.57,5.25,NE,5.97,overcast clouds,10.3,79.8
2021-11-02 13:00:02.277197,29.57,77.85,1007.81,45.4,5.64,NE,6.32,overcast clouds,10.3,79.8
2021-11-02 14:00:02.274591,30.03,76.46,1006.77,54.11,5.76,ENE,6.66,overcast clouds,10.3,79.8
2021-11-02 15:00:02.274581,30.19,75.51,1006.2,58.88,5.67,ENE,6.77,overcast clouds,10.3,79.8
2021-11-02 16:00:01.747711,30.89,71.87,1006.29,58.13,5.44,NE,7.16,overcast clouds,10.3,79.8
2021-11-02 17:00:02.273176,30.0,74.37,1006.71,54.62,5.15,NE,8.04,overcast clouds,10.3,79.8
2021-11-02 18:00:05.993589,29.73,76.21,1007.24,50.13,4.36,NE,7.67,overcast clouds,10.3,79.8
2021-11-02 19:00:02.256925,29.4,75.88,1008.14,42.6,4.32,NE,8.01,overcast clouds,10.3,79.8
2021-11-02 20:00:02.218681,29.18,77.2,1009.74,29.28,3.84,NE,7.42,overcast clouds,10.3,79.8
2021-11-02 21:00:02.301365,29.22,77.41,1009.98,27.26,3.53,NE,6.8,overcast clouds,10.3,79.8
2021-11-02 22:00:02.371105,29.17,79.01,1010.67,21.5,3.33,NE,6.4,overcast clouds,10.3,79.8
2021-11-02 23:00:02.317148,28.95,78.32,1009.88,28.07,3.12,NE,6.03,overcast clouds,10.3,79.8
2021-11-03 00:00:03.767021,28.94,77.71,1010.07,26.51,3.22,NE,5.87,light rain,10.3,79.8
2021-11-03 01:00:02.743227,29.07,78.14,1008.85,36.67,3.03,ENE,5.06,overcast clouds,10.3,79.8
2021-11-03 02:00:03.864167,29.03,78.41,1007.86,45.08,3.25,ENE,4.9,overcast clouds,10.3,79.8
2021-11-03 03:00:02.605700,28.79,78.8,1007.67,46.55,3.41,NE,4.94,overcast clouds,10.3,79.8
2021-11-03 04:00:03.525162,28.58,79.53,1007.65,46.74,3.44,NNE,5.07,overcast clouds,10.3,79.8
2021-11-03 05:00:04.252868,28.76,78.62,1008.22,41.94,3.35,NNE,4.92,overcast clouds,10.3,79.8
2021-11-03 06:00:03.898568,28.35,78.33,1009.22,33.63,3.06,N,4.58,overcast clouds,10.3,79.8
2021-11-03 07:00:02.317998,27.19,81.18,1010.62,21.89,3.32,N,5.08,moderate rain,10.3,79.8
2021-11-03 08:00:02.314434,27.22,80.65,1011.23,16.8,4.1,N,6.26,heavy intensity rain,10.3,79.8
2021-11-03 09:00:02.268427,27.1,81.01,1011.64,13.4,4.74,NNE,6.89,heavy intensity rain,10.3,79.8
2021-11-03 10:00:02.170172,27.16,81.33,1011.35,15.82,5.18,NNE,7.17,heavy intensity rain,10.3,79.8
2021-11-03 11:00:02.285848,27.43,82.92,1011.06,18.29,5.93,NE,7.25,moderate rain,10.3,79.8
2021-11-03 12:00:02.371316,27.89,80.24,1009.98,27.3,6.86,NNE,8.71,overcast clouds,10.3,79.8
2021-11-03 13:00:02.248982,27.88,81.61,1008.64,38.47,6.52,NE,8.17,overcast clouds,10.3,79.8
2021-11-03 14:00:02.222776,28.13,80.27,1007.26,49.96,6.24,NE,8.2,overcast clouds,10.3,79.8
2021-11-03 15:00:05.008757,28.43,79.77,1006.71,54.57,6.06,NE,7.93,moderate rain,10.3,79.8
2021-11-03 16:00:01.855533,28.65,78.78,1007.28,49.86,5.13,NE,7.61,moderate rain,10.3,79.8
2021-11-03 17:00:04.329212,28.79,77.21,1007.76,45.83,4.24,NE,7.43,light rain,10.3,79.8
2021-11-03 18:00:02.525745,28.52,78.23,1008.32,41.11,3.7,NNE,6.84,overcast clouds,10.3,79.8
2021-11-03 19:00:06.551922,28.48,79.39,1008.88,36.46,3.6,N,6.97,overcast clouds,10.3,79.8
2021-11-03 20:00:02.333769,28.55,79.04,1009.8,28.75,3.27,N,6.51,light rain,10.3,79.8
2021-11-03 21:00:03.738985,28.33,78.65,1010.84,20.05,2.99,N,5.67,overcast clouds,10.3,79.8
2021-11-03 22:00:02.267603,28.69,77.79,1011.13,17.7,3.16,N,5.5,overcast clouds,10.3,79.8
2021-11-03 23:00:02.345458,28.77,77.07,1010.57,22.33,3.37,N,5.66,overcast clouds,10.3,79.8
2021-11-04 00:00:02.303736,28.52,77.91,1009.55,30.89,3.38,N,5.83,overcast clouds,10.3,79.8
2021-11-04 01:00:02.249229,28.44,77.84,1009.07,34.85,3.39,N,5.77,overcast clouds,10.3,79.8
2021-11-04 02:00:02.431900,28.34,77.47,1008.83,36.88,3.09,NNW,4.99,light rain,10.3,79.8
2021-11-04 03:00:02.311350,28.25,78.02,1008.73,37.69,2.38,NNW,4.15,light rain,10.3,79.8
2021-11-04 04:00:02.312249,28.18,78.11,1008.32,41.17,1.87,NNW,2.89,overcast clouds,10.3,79.8
2021-11-04 06:00:02.254327,27.26,81.37,1009.47,31.49,2.2,NW,2.77,overcast clouds,10.3,79.8
2021-11-04 07:00:02.275682,27.11,82.95,1010.56,22.41,2.43,NW,3.23,overcast clouds,10.3,79.8
2021-11-04 08:00:02.507191,27.61,81.05,1011.15,17.53,2.71,NW,3.81,light rain,10.3,79.8
2021-11-04 09:00:02.385833,27.78,79.43,1010.78,20.6,3.26,NW,4.38,light rain,10.3,79.8
2021-11-04 10:00:06.777878,27.32,82.31,1010.44,23.44,3.26,NW,4.38,light rain,10.3,79.8
2021-11-04 11:00:03.046432,27.52,82.12,1010.67,21.54,3.22,NNW,3.93,moderate rain,10.3,79.8
2021-11-04 12:00:02.382380,27.67,82.96,1010.04,26.74,3.75,N,4.23,moderate rain,10.3,79.8
2021-11-04 13:00:02.343239,27.9,81.66,1009.25,33.37,3.28,N,3.54,moderate rain,10.3,79.8
2021-11-04 14:00:02.264186,28.26,80.78,1008.08,43.13,2.55,N,2.79,moderate rain,10.3,79.8
2021-11-04 15:00:04.664579,28.4,78.59,1007.12,51.2,2.09,N,2.47,light rain,10.3,79.8
2021-11-04 16:00:01.806087,28.65,75.29,1007.04,51.84,2.09,N,2.47,overcast clouds,10.3,79.8
2021-11-04 17:00:07.889895,28.54,76.91,1007.4,48.79,1.45,N,1.95,overcast clouds,10.3,79.8
2021-11-04 18:00:02.720159,28.09,80.52,1007.82,45.31,0.99,WNW,1.24,overcast clouds,10.3,79.8
2021-11-04 19:00:02.329982,28.05,81.64,1008.86,36.65,1.04,WNW,1.19,overcast clouds,10.3,79.8
2021-11-04 20:00:02.529463,27.76,83.68,1010.39,23.87,1.23,NNW,1.33,overcast clouds,10.3,79.8
2021-11-04 21:00:04.591476,27.74,83.4,1010.71,21.17,1.08,NNE,1.22,overcast clouds,10.3,79.8
2021-11-04 22:00:02.344843,28.23,81.66,1011.04,18.38,1.23,N,1.4,overcast clouds,10.3,79.8
2021-11-04 23:00:02.335493,28.36,81.56,1010.73,21.04,1.33,NNW,1.47,overcast clouds,10.3,79.8
2021-11-05 00:00:02.309659,28.41,81.44,1010.28,24.74,1.3,NNW,1.48,overcast clouds,10.3,79.8
2021-11-05 01:00:02.374696,28.42,81.11,1009.72,29.42,0.83,NW,0.87,light rain,10.3,79.8
2021-11-05 02:00:02.327055,28.43,80.59,1008.87,36.56,1.31,W,1.44,overcast clouds,10.3,79.8
2021-11-05 03:00:02.335933,28.37,80.67,1008.25,41.71,1.94,WNW,2.25,overcast clouds,10.3,79.8
2021-11-05 04:00:02.270445,28.38,80.03,1008.04,43.48,2.39,NW,3.02,moderate rain,10.3,79.8
2021-11-05 05:00:02.312962,28.31,79.78,1008.31,41.19,2.49,NW,3.32,moderate rain,10.3,79.8
2021-11-05 06:00:02.302589,27.44,80.94,1009.01,35.36,1.32,NNW,1.47,overcast clouds,10.3,79.8
2021-11-05 07:00:02.279143,27.5,81.9,1009.99,27.18,0.87,NW,1.26,overcast clouds,10.3,79.8
2021-11-05 08:00:02.372699,27.84,81.23,1010.76,20.73,0.87,NW,1.26,overcast clouds,10.3,79.8
2021-11-05 09:00:02.302679,28.34,80.12,1011.25,16.7,1.36,W,1.3,overcast clouds,10.3,79.8
2021-11-05 10:00:02.325447,28.54,77.1,1011.0,18.72,1.5,WSW,1.4,overcast clouds,10.3,79.8
2021-11-05 11:00:02.297500,28.88,75.89,1010.38,23.89,1.5,WSW,1.4,overcast clouds,10.3,79.8
2021-11-05 12:00:02.349244,28.93,78.71,1009.3,32.92,1.27,WSW,1.72,overcast clouds,10.3,79.8
2021-11-05 13:00:02.226287,28.76,78.73,1008.16,42.51,1.63,SSW,2.02,broken clouds,10.3,79.8
2021-11-05 14:00:02.229005,28.84,81.47,1007.05,51.78,2.87,S,2.75,broken clouds,10.3,79.8
2021-11-05 15:00:02.284074,28.82,81.65,1006.54,56.0,3.76,S,3.57,broken clouds,10.3,79.8
2021-11-05 16:00:01.762640,29.07,80.68,1006.2,58.88,3.76,S,3.57,broken clouds,10.3,79.8
2021-11-05 17:00:02.269276,29.24,78.08,1006.72,54.54,2.81,SSE,3.62,broken clouds,10.3,79.8
2021-11-05 18:00:02.276947,29.29,79.68,1007.5,47.96,2.91,SSE,3.87,overcast clouds,10.3,79.8
2021-11-05 19:00:03.322642,28.64,82.11,1008.57,39.01,2.91,SSE,3.87,overcast clouds,10.3,79.8
2021-11-05 20:00:06.409280,28.2,83.58,1009.1,34.58,2.7,S,4.11,overcast clouds,10.3,79.8
2021-11-05 21:00:06.521149,28.78,79.45,1010.62,21.93,2.74,S,4.17,overcast clouds,10.3,79.8
2021-11-05 22:00:02.837510,28.52,78.29,1009.58,30.57,2.71,S,4.33,overcast clouds,10.3,79.8
2021-11-05 23:00:02.266602,28.49,79.51,1008.5,39.64,2.74,SSW,4.27,overcast clouds,10.3,79.8
2021-11-06 00:00:02.285518,28.55,78.64,1008.81,37.02,2.7,SW,4.14,overcast clouds,10.3,79.8
2021-11-06 01:00:02.226760,28.43,79.6,1008.89,36.36,3.12,SW,5.14,overcast clouds,10.3,79.8
2021-11-06 02:00:02.348087,28.38,79.35,1007.67,46.55,2.91,WSW,4.42,overcast clouds,10.3,79.8
2021-11-06 03:00:02.369274,28.36,78.81,1007.16,50.79,3.01,W,4.81,overcast clouds,10.3,79.8
2021-11-06 04:00:02.399338,28.3,78.13,1007.02,52.03,3.09,WNW,4.84,overcast clouds,10.3,79.8
2021-11-06 05:00:02.265512,28.22,77.58,1007.1,51.3,2.69,NW,4.43,light rain,10.3,79.8
2021-11-06 06:00:02.282786,28.22,77.68,1007.97,44.04,2.55,NW,4.11,overcast clouds,10.3,79.8
2021-11-06 07:00:02.246788,27.88,78.77,1008.56,39.16,2.6,NNW,4.09,moderate rain,10.3,79.8
2021-11-06 08:00:02.748551,28.2,78.61,1009.32,32.75,2.6,NNW,4.09,overcast clouds,10.3,79.8
2021-11-06 09:00:02.301621,28.21,78.05,1009.86,28.26,3.51,NNW,4.09,overcast clouds,10.3,79.8
2021-11-06 10:00:02.304686,28.58,75.37,1009.68,29.76,3.56,NNW,3.88,overcast clouds,10.3,79.8
2021-11-06 11:00:02.339219,28.83,75.81,1008.82,36.93,3.35,NNW,3.83,overcast clouds,10.3,79.8
2021-11-06 12:00:02.355825,29.03,75.4,1007.68,46.47,2.81,N,3.36,overcast clouds,10.3,79.8
2021-11-06 13:00:02.300181,29.49,73.71,1006.75,54.25,2.62,N,3.06,overcast clouds,10.3,79.8
2021-11-06 14:00:02.273403,29.56,75.93,1005.78,62.4,2.33,NNE,2.81,overcast clouds,10.3,79.8
2021-11-06 15:00:02.304547,29.55,78.82,1004.83,70.32,2.39,NNE,2.87,overcast clouds,10.3,79.8
2021-11-06 16:00:01.840548,29.73,77.48,1004.59,72.39,2.58,NNE,3.55,overcast clouds,10.3,79.8
2021-11-06 17:00:02.504324,29.9,78.74,1004.84,70.21,2.68,NNE,4.32,overcast clouds,10.3,79.8
2021-11-06 18:00:02.450236,29.31,79.88,1005.69,63.13,1.78,NE,1.97,overcast clouds,10.3,79.8
2021-11-06 19:00:07.000987,28.96,80.81,1006.72,54.52,1.82,NE,1.99,overcast clouds,10.3,79.8
2021-11-06 20:00:02.311719,28.86,81.45,1007.68,46.48,2.08,NNE,2.3,overcast clouds,10.3,79.8
2021-11-06 21:00:08.569852,29.0,80.42,1008.23,41.84,2.59,NNE,3.13,overcast clouds,10.3,79.8
2021-11-06 22:00:06.986602,28.94,77.29,1008.39,40.53,2.94,NNE,4.31,overcast clouds,10.3,79.8
2021-11-06 23:00:02.307162,28.81,77.55,1008.41,40.35,2.11,NNE,3.63,light rain,10.3,79.8
2021-11-07 10:00:02.380885,28.13,80.82,1009.13,34.35,4.09,NW,4.34,overcast clouds,10.3,79.8
2021-11-07 11:00:02.351864,28.64,78.41,1008.63,38.5,3.13,NNW,4.37,overcast clouds,10.3,79.8
2021-11-07 12:00:02.315242,28.86,77.47,1007.58,47.32,4.74,NW,5.38,overcast clouds,10.3,79.8
2021-11-07 13:00:02.331451,29.28,75.31,1006.41,57.11,4.08,NNW,4.97,overcast clouds,10.3,79.8
2021-11-07 14:00:02.278352,29.67,73.66,1005.38,65.77,3.76,NNW,4.55,overcast clouds,10.3,79.8
2021-11-07 15:00:04.048752,29.95,71.92,1004.37,74.16,3.86,N,4.37,overcast clouds,10.3,79.8
2021-11-07 16:00:01.825151,29.92,69.99,1004.42,73.73,3.0,N,4.07,overcast clouds,10.3,79.8
2021-11-07 17:00:02.352072,29.74,70.74,1005.28,66.58,3.46,N,5.25,light rain,10.3,79.8
2021-11-07 18:00:07.449827,29.3,71.13,1006.17,59.09,2.88,N,4.16,overcast clouds,10.3,79.8
2021-11-07 19:00:02.430466,29.07,71.93,1006.93,52.78,4.01,NNE,7.64,overcast clouds,10.3,79.8
2021-11-07 20:00:02.321038,28.76,71.51,1007.74,45.95,4.66,NNE,9.2,broken clouds,10.3,79.8
2021-11-07 21:00:03.691520,28.74,71.82,1008.58,38.93,4.33,N,9.41,broken clouds,10.3,79.8
2021-11-07 22:00:02.294152,28.7,71.47,1008.79,37.21,4.2,N,9.82,overcast clouds,10.3,79.8
2021-11-07 23:00:02.313633,28.86,71.67,1008.84,36.76,4.44,N,10.97,overcast clouds,10.3,79.8
2021-11-08 00:00:02.265825,28.84,70.91,1008.13,42.71,4.63,N,11.0,overcast clouds,10.3,79.8
